user,Text
BhattRohin,RT @Rohini_Sen: How we can foreground the collaborative nature of academia? We inhabit a constant culture of anxiety. Senior colleagues wor…
redbirb21,"alright this is just stupid, Jawsh says that stan culture is way out of line and you guys think he’s WRONG? stans a… https://t.co/iQfxpMbUwo"
bedofilly2,RT @BroadwayBlack: R.I.P. Natalie Desselle Reid. We’ll always remember your Minerva in @brandy’s Cinderella (Rodgers &amp; Hammerstein) Your im…
JamesFDennin,"no one, not a single soul: 

me: 'actually the party culture depicted in gossip girl is largely accurate and not pa… https://t.co/e2sAfXgIFJ"
PitneyBowes,"BOXpoll™ is here. Check out our new market research covering current events, culture and ecommerce logistics.… https://t.co/GVxhbY2p9u"
LorgeBakedGood,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
leah19881005,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
JarJarrBlinks,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
nda_ntshangase,"RT @EstellingAStory: @kate_tooley @maddieanthes The one about drugs was from the brilliant @lillydancyger:

https://t.co/toR3NJbhB7"
ZaimZhafri,"RT @honeytarocity: [Personal Request]

Korea's Exclusive Product: NCT Neo Culture Technology Mini Binder Notebook

💲RM102 (first payment)
📆…"
john_barten,"RT @DionneGrant: South Sudanese supermodel Aweng Ade-Chuol covers this month’s @ELLEUK with her wife Lexy: “I wish I could say, ‘Let me hol…"
NAPPlTUS,"RT @peachsoot: anyways if tommyinnit, a 16 year old can dislike stan culture but still be respectful about it and handle it well then im su…"
aakirazen,RT @MatthewACherry: Natalie Desselle meant so much to the culture. She did so much amazing character work. She will be sorely missed.
howufeelinbecky,something about that lunch club shunning stan culture even though they'd never survive without impressionable 14 yr… https://t.co/VH56gixFDR
Info_Aus,"RT @APRAAMCOS: “In a world where crisis also lends itself to opportunity, what emerged in Australia at the end of 2020 offers a new model t…"
twennyseeks,RT @Its_Jawsh: I am going to put this as concisely as possible so that nobody misinterprets this. Stan culture is bad. It is a collective t…
CaptainRukir,"RT @jawshalt1: If you are a stan, a part of a “twt” group, or participate in any activities associated with the culture please unfollow. I…"
sgt_bckybarnes,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/AOpWvJhxWG"
crypticclaviger,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
Gaalligatan,@RPGsquare06 Il défend l’islamisme et nous parle de culture du viol le racialiste jpp pour Adama il faisait pas le… https://t.co/UKJdSx7Am5
Belvezet30580,"RT @Prefet30: [13/18]

➡️ Chiffres clés de l'année 2️⃣0️⃣1️⃣9️⃣ de la Direction Départementale des Territoires et de la Mer pour les incend…"
b00giewara,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
NoOpinion10,RT @DeanAbbott: Modern culture is designed to strip you of your dignity and integrity. Only by resisting it can you reclaim these things.
ElizaArtz,RT @SophNar0747: Every trans person I know wants to blend into the world without others knowing they’re trans. Yet all these reviews are co…
Simonegative,"RT @jawshalt1: If you are a stan, a part of a “twt” group, or participate in any activities associated with the culture please unfollow. I…"
StevensSami,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
imanehkl,@faatimabrb Oue mais culture générale n'abuse pas stp
jumblebuggin,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
HEX_MANIC,The internet vs Stan Culture.
FairishGodmum,"RT @LiviaLove: Abuse culture is begging for twelve hundred bucks (less than $30 a week for 10 months, folks) laughably and cruelly named a…"
CorbeauAppreci1,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
natechonchon,"Après l'Utah et la Roumanie, un nouveau mystérieux monolithe aperçu sur une île britannique https://t.co/9FUFeioaOh]"
etherealjiminie,RT @hourlynmgi: they keep getting the same room bc soulmate culture  https://t.co/Ezdl9NNpMg
SimpinForMarzia,"RT @subtoconnorpls: I don’t totally agree with Josh’s tweet, especially the way he’s worded some things, but I think theres some good point…"
nucknyan,RT @stephenjudkins: All the people ascribing East Asia's success at containing the pandemic to some sort of inscrutable oriental collectivi…
Vikiiwastaken,RT @shroomimimi: you know who felt uncomfortable with stan culture so handled it without being a complete dick? tommy
Tyler07296553,"RT @happyjoey699: @AllLoveHipHop You can hate Drake as much as you want. You can say he sings too much, can’t write his own music, call him…"
mariemerald_,RT @MatthewACherry: Natalie Desselle meant so much to the culture. She did so much amazing character work. She will be sorely missed.
seawitchkacchan,RT @gesuko__: Both men of culture 😩 https://t.co/StLcdpWekk
sadgayenergy,@HEYSANRlO that’s my whole issue with this situation. stan culture is the reason why content creators can do what t… https://t.co/7egeM6kSjl
KomWonkru,"RT @_menaretrash2: ✨✨MISOGYNIE THREAD✨✨ (+culture du viol, sexisme, misogyne intériorisée et tout le tralalala)"
HENDERYWAP,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
XedroXer,"RT @Dark1Pilots: apparently everyone hates cancel culture until it's about this band, and no, I'm not talking about people who hold him acc…"
mcbirchboat,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
CaptainRukir,RT @Its_Jawsh: I am going to put this as concisely as possible so that nobody misinterprets this. Stan culture is bad. It is a collective t…
so_dumas,RT @Lushellla: Culture du Viol. https://t.co/6umfzrywWa
seto_emma,"RT @hales_devon: 🙃
https://t.co/YTpUciA63x"
jasonluchtefeld,"RT @david_perell: Mirrors and clocks transformed society, but they’re so old that nobody questions them. 

Clocks created a culture of anxi…"
VoiceShepherd77,"@Steve12478403 @AnnaGraceWood However, I should say I'm not in agreement with TGC's post that Anna quoted. it is th… https://t.co/Mn6evd30R5"
baraboyenji,RT @gesuko__: Both men of culture 😩 https://t.co/StLcdpWekk
queenie4rmnola,“Bipartisan political attacks on the welfare state gained traction in the 1970s with the reemergence of ‘culture of… https://t.co/kwIHs9Ub74
xMedicineFNx,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ParetoMosca,@og_del White Americans do not have a common culture that we share and bonds us together. My entire goal in life is… https://t.co/npeIVSbc0n
BENNlESJETS,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ngill2012,"@jimcramer Then why do we keep promoting culture that does not believe in discipline, respect, kindness .. all the… https://t.co/uvzRUXkFqq"
c4chaos,it’s very likely that @elonmusk will overtake @JeffBezos before end of 2020 🔥😎🍿  then expect woke culture &amp; politic… https://t.co/nyA4YSOrbn
AKSopedia,@SaxSF @30de2e4d6c4f416 @FollwrOfDeen Then there's the business/econ aspect - gilded age and the barons and all whi… https://t.co/qokmjNmnOn
gothcat_emilie,@subwayfuneral The most baffling point is... That's an INFLUENCER saying that??? Like don't put yourself on the int… https://t.co/JzZoZrg9Ev
ROYSGLOVES,@GEH3NNAA Yes stan culture CAN be toxic but I don’t think it is inherently
justMizuyuki,"RT @HardDriveMag: Anonymous ‘Cyberpunk 2077’ Contractor Reveals Intense Crunch Culture Made Him Say “Whoa”

https://t.co/9cBhFBveKJ"
donbrooco,@Neoncaffeine stan culture: it reads like a joke but i really don't think it is
slendyman7164,"RT @subtoconnorpls: I don’t totally agree with Josh’s tweet, especially the way he’s worded some things, but I think theres some good point…"
jamesmeroney2,"Even though Im NOT 1, Im tired of Trumspters labeled 'racist,' just for opposing policies that completely change US… https://t.co/nwxFL2Rc5t"
TheNerdCave_YT,@GuardianPigeon @Elemental27Nts @DracoWtd @JChipmunky ah a person of culture
jejeparis,"RT @Prefet75_IDF: [#retrospective]

@Prefet75_IDF s'est rendu la semaine dernière en @seinesaintdenis aux côtés de @Prefet93

👉Renouvelleme…"
TexasMonthly,A precedented mix of opportunism and desperation brought the biggest fights in boxing to Texas in 2020. The latest… https://t.co/BKU90FnsAF
sftwofive,Last Thursdays episode of #TheRightTime was an all timer imo. Was absolutely ear nirvana listening to @bomani_jones… https://t.co/rEd2nqwkQy
amrdh_61,RT @insidetheslime: HELLO EVERYONE IT IS ME. CHARLIE SLIMECICLE FROM VIDEOS. YOU TOLD ME TO RUN BUT IN MY HUBRIS I DID NOT LISTEN. YES THAT…
br4ndym,cancel culture stupid ok 😭 like people can individually stop listen to her yeah but yeah but she na go actually get… https://t.co/LtbX8220Ah
hales_devon,"🙃
https://t.co/YTpUciA63x"
Mikus86306159,"@thisisdteam @lauraisconfused @jawshalt1 The teenagers having fun are fans, the stans are creepily obsessing over c… https://t.co/nmLoKo9M5Q"
DTHUNNYii,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ComicsBear,RT @JillDLawrence: By @MikeKellyColumn: Welcome to the #COVID-19 culture wars. Why are we still fighting about masks? https://t.co/HS7xDPBO…
mrdphd,Outmoded habits are sometimes so deeply ingrained in a company’s culture that it takes an extraordinary event befor… https://t.co/ZWP1s0vSNJ
AntennaNews,"Στέλιος Κερασίδης: Ο 8χρονος πιανίστας διασκευάζει το “Γιάννη μου, το μαντήλι σου” (βίντεο) https://t.co/NtXXbDJLNB… https://t.co/zbV8NqeXom"
aydahadi,"RT @ismmns: J'étais passé à côté de cette interview de Muriel Meynard, la productrice de #PetiteFille. On y apprend que @Francetele a décli…"
ThePinkBoii,@aamnakhan718 @Lok1rr @Its_Jawsh Definitions of words change within specific groups and culture. This meaning that… https://t.co/rtPD3ZGZs7
mythosandink,Available now: ALWAYS LOOK UP (AND OTHER WISDOM FROM GEEK CULTURE THAT CHANGED MY LIFE). 60 essays that dig deep in… https://t.co/8PBmw6idT6
bardlockcafe,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/iiDYxYngOf…"
kenpaquette,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
Domingo45Mia,RT @MeenaDasNarayan: @KirenRijiju @akshaykumar @narendramodi Can you believe this friends?is he representing centre and @pmo endorsing a ma…
amessinorbit,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
greymoralityy,@Its_Jawsh you cannot justify calling an entire community and culture “evil”. you specifically mentioned dream stan… https://t.co/CK4i30Kapz
fakeang3l,@SBZKarma @jaemusu toxic culture minecraft stanculture cancelling carson tommyinnit tubbo karl jacobs streamer
TacoTrail,"RT @R_AndradeFranco: For @TexasMonthly, I wrote about the Errol Spence fight, #boxing in Texas, and watching men fight during a pandemic.…"
Battlehillward,"Poetry, the soul of Uighur culture, on verge of extinction in Xinjiang https://t.co/iFFLNEgeYr"
annadevine66,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
StephK_DCI,"RT @DistechControls: You all know our products, but are you familiar with our #corporateculture? Join us for a talk with Inda Duminica, our…"
johltys,"RT @jawshalt1: If you are a stan, a part of a “twt” group, or participate in any activities associated with the culture please unfollow. I…"
BigBoyBeppo,"@Parrotz6 @X7Aurora @jawshalt1 @NetNobody @dreamwastaken2 You aren't trying to understand at all, I specifically st… https://t.co/jzcSSe4xgW"
djamesalicious,RT @RohanNadkarni: Some news: A person familiar with James Harden’s thinking described the Rockets’ culture as toxic and called them the “K…
closetobebest,@donaldp1917 @stadtstaat @bhangbhangducx @exiliaex Then Lenin is wrong. Am I a different nationality because my cul… https://t.co/s9425JLTcG
alphamink,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
Markus9106,RT @zei_squirrel: just heard atlanta dsa doesn't want to be associated with this biden bro creep. smh cancel culture really is out of contr…
weon_br,"RT @gogodesign1: ✨PEDIDOS ABERTOS (open orders)✨
- Leia atentamente o formulário!
(read the form carefully)
- APENAS cultura asiática!
(asi…"
ClaudeAchilleDe,"RT @ismmns: J'étais passé à côté de cette interview de Muriel Meynard, la productrice de #PetiteFille. On y apprend que @Francetele a décli…"
eatmoreart,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
malfoyagami,@ackirua Jsp g vu un bts design de communication espace et volume (oe le nom est chelou) et ça combine que ce je vo… https://t.co/22xpmaagsn
SAffronted,"RT @MartinDaubney: LIVE NOW: @toadmeister steams into woke cops, cancel culture &amp; saves special criticism for Owen Jones - only on @Unlocke…"
kikilopemi,@TomyyO_ I don’t think cinema culture can die cause people would always want places to go to its cause of pandemic… https://t.co/1DU1l4A9y5
luwcign,RT @SarrazinBeng: Le Woop manque à la culture française.
kthfairr,"RT @Park_Jiminye: Nem ia postar.... mas vou postar por esse patrão que é todo ""culture man""    
  
#ARSD #ARMYSelcaDay @BTS_twt https://t.c…"
kissao_kpante,"RT @Leclerc_JV: Jour 7 🎁

Prenez part à la guerre froide dans #CallOfDutyBlackOpsColdWar !

Pour remporter le jeu sur PS4 et un hoodie, RT…"
o0rairakku0o,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
BleedingInJoy,"@speedrun_cummin @CasperXam @theonlyjojack @theh3podcast @ContraPoints Not necessarily someone new to internet, but… https://t.co/wO1LB5HzIj"
sam_carollo2,"RT @DanCrenshawTX: Worst possible cabinet choice.

https://t.co/W8ApskUdr7"
Zorackerman,@LPaimboeuf Ok dans ce cas on va changer Calvert Lewin et on va mettre Vardy comme ça il y aura pas de culture de l’instant 👍
savv_______,"la défaite c’est pas dans ma culture 
@nislastar"
Uragonistashuu,"RT @Omenfourfour: Eclipse - Omen44 feat. @planetasia , @Sicknature  Produced by @GradisNice 

https://t.co/Cok9ojjGUN

世界進出応援お願いします！！

#pro…"
SarahFiggRM,RT @MidwivesRCM: 'Delivering safe care starts with feeling safe and supported as a member of the team' writes @GillWaltonRCM in her latest…
norcalpenguin,"@FoxNews No,  that’s what trump and MAGAt culture brought us. The lockdowns were supposed to help, but the same fol… https://t.co/6f1qEzgofS"
_LotheLegend,Aye im doing this one for the culture you can be a nerd and still be cool
SUNDANCEKlD,RT @DrawsTom: Temuera Morrison talking about how They Let him bring some of his Maori Culture into the Fighting Style of Boba Fett ! #TheMa…
LibainNdiay,"RT @cheikhmatarF: Troisième place ex æquo : @Fatima_bkhm avec 14,33 de moyenne.
Bonne culture générale et pertinent dans l’ensemble."
bosaii_,RT @Lushellla: Culture du Viol. https://t.co/6umfzrywWa
arieswoman_,"RT @partyjollof_: I know I rinsed Culture by Migos like a mad man back in 2017, but I’ve never listened to an album on repeat the way I’ve…"
ginaaniano,"Reflecting how freshman year of college before i had any knowledge in politics &amp; theory, i was an aggressive Bernie… https://t.co/wXHn1mdYIn"
socialistraptor,@Maxathon @jacobinmag I think it really needs to be seen as a sort of stock market and everything that comes with t… https://t.co/dHL1uK0p8K
CleverlyAhmed,"RT @partyjollof_: I know I rinsed Culture by Migos like a mad man back in 2017, but I’ve never listened to an album on repeat the way I’ve…"
onlyyoucantell,@breathofthenico @IINoobSlayerII @hotyacab dutch culture beats everything
oracoraque,RT @HeerJeet: 7. The existing GOP culture prepared partisans to leap conspiracy theories just as it had earlier prepared them to accept Tru…
AdamAK93,"RT @nonarylame: Condemn crunch culture and toxicity in the industry. Call out Ubisoft, CDPR, Naughty Dog, Rockstar. Say that tonight is abo…"
frenchexits,RT @shamebanduk: https://t.co/l8CIP2ABmc
Yael_Yay0,@thelittlebaines @archillect Man of culture
melissarobbins_,https://t.co/GXASPPxsgK
miu_SZ_Hi,"RT @phihi1030: 小泉今日子に青春を捧げた、
少年たちを描く話題の小説

白血病の親衛隊がいたの、実話だったんだ…ますます泣けてくる…。
https://t.co/CWsXBbhPjb https://t.co/ZYmudDJ9B5"
ChikkyEmmy,"RT @partyjollof_: I know I rinsed Culture by Migos like a mad man back in 2017, but I’ve never listened to an album on repeat the way I’ve…"
chelseacook_,RT @champagnetatti: what a privilege it is to immerse yourself in black culture without dealing with the consequences of having brown skin
mrspeedytb,@TPZ_Rap @RapVaibes pour les dreads il a ldroit de sa tapper un délire et d'en faire ça smoque d'aucun culture mais… https://t.co/xoBgQFkzEf
NetNobody,@chiatlsports Stan culture is not real. Kind of like politics.
biggestdumbdumb,RT @Its_Jawsh: I am going to put this as concisely as possible so that nobody misinterprets this. Stan culture is bad. It is a collective t…
brattula,i consume black culture every day. so do so many other people. you can’t enjoy their music &amp; their food &amp; everythin… https://t.co/7sbhFx0ZHT
lixflixnchill,RT @Spifeyy: to generalise an entire culture of “stans” on a few toxic people is ignorant
Lostikins,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
RisaxePhon,"RT @LiviaLove: Abuse culture is begging for twelve hundred bucks (less than $30 a week for 10 months, folks) laughably and cruelly named a…"
unstoppable_gay,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
QuipsLawrence,@noescapevg @DEEPHELLDOTCOM We bemoan Gamer Culture and hand-wave it as a reactionary fringe but these games keep g… https://t.co/Geulz8gBOF
actionjakson213,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
eiffel_doug,"@MinkowskiRenee [he laughs, looking back at her with a grin.]

Commander Renée Minkowski maki pop culture reference… https://t.co/FprWDPpHNp"
CoolVeillag,RT @crippledcommie: People acting like surveillance state Elf on a Shelf is some fantastic old tradition but it's from 2005. It's younger t…
madamebretzel,@IVMBRXNLXYJ Parce que les hommes violés ne le sont pas par résultat d’une société sexiste. C’est ça la diff. Je di… https://t.co/nwUDB4rgSn
HimDownstairz,RT @BroadwayBlack: R.I.P. Natalie Desselle Reid. We’ll always remember your Minerva in @brandy’s Cinderella (Rodgers &amp; Hammerstein) Your im…
Kong_Foo,Twitter just been breeding this black super-trolling ass culture for years. “This You?” is all fun and games til yo… https://t.co/vyaZ5OaYz2
_taotaomona_,RT @infinitedakota: @_taotaomona_ “Peace and love to my cousins that soldiers I just wish they were here defending our culture”
WoundiniThGreat,RT @nowthisnews: Throat singing was banned by Christian missionaries throughout the 20th century — now Inuk creator Shina Novalinga is usin…
SaliTheCasper,@Matihson @dangelno well yes and no. in stan culture you are expected to engage and consume almost all the content… https://t.co/iAlZ1iXs9t
Lostikins,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/iiDYxYngOf…"
viralvideovlogs,RT @JeanGranier: Les #assureurs répondent à nouveau présents à l’appel de @BrunoLeMaire : nous gelons en 2021 les hausses de cotisations en…
Liz_Prato,"This is pop culture genius, and the dude is giving it to us for free. #GilmoreGirls https://t.co/sjiWCZSLZn"
TEXSZN,RT @RohanNadkarni: Some news: A person familiar with James Harden’s thinking described the Rockets’ culture as toxic and called them the “K…
gothkeepa,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
DeenIsl21003782,"RT @OrthodoxCulture: Difference between the roots and fruits of authentic Islamic culture and those of modernity

by Shaykh AbdurRahman as…"
LEBBrechtt,"@apokerplayer Thank you. Every point you raised highlights the very real effects of social media on an ""us vs them""… https://t.co/AVGYKfh8Rr"
jrs38330,RT @JeanGranier: Les #assureurs répondent à nouveau présents à l’appel de @BrunoLeMaire : nous gelons en 2021 les hausses de cotisations en…
bigthink,Cancel culture vs. toleration: The consequences of punishing dissent. https://t.co/Sb9DXg61MO https://t.co/pN1Eg4Qyw9
ThoseTozk,@dreamwastaken2 a stan told me i was faking my nd and another stan compared stan culture to black culture about how… https://t.co/dHmCZpXOVJ
baiponnn,RT @Spifeyy: to generalise an entire culture of “stans” on a few toxic people is ignorant
erictoulorge,"RT @LCI: Brice de #KohLanta : ""Certains se seraient sans doute plus vus à ma place en finale !"" https://t.co/fZbIHZOnEE https://t.co/uzK1KT…"
chekspircarla,@Xevi_RR Pero ella es pop culture?💀💀💀
billi3lee,RT @Spifeyy: to generalise an entire culture of “stans” on a few toxic people is ignorant
Esclvsa,"RT @NewYorker: This week’s cover, “Tree of Life,” by Edward Steed: https://t.co/w6h0Xl1j9b https://t.co/V0uLVDg7h7"
_best_smart,A great thing about modern culture is that we must defend women sex workers but demonize the men who partake. https://t.co/bikIKXG210
fyodorai,"@bardroyisms she's a redhead (bonus!!), pretty, very very sweet and kind but also determined and focused on her goa… https://t.co/eb7mZxKpSX"
DavidDaveandand,@petenajarian @MarketRebels I’d like to lobby for a Louisiana relocation. Same climate as Florida but the food is f… https://t.co/ZP7H2kqxCM
F0L1PURBA,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ItsMa7a,@cutecat_41 YESSSSS I’m a man of culture 😌
MediaOracle,"@KyleIsMoody I hadn't even been thinking that way, as I approach it more from a sense-making perspective, but that… https://t.co/7QWOLKIB9W"
YaBoiHoney,@dangelno I wrote a paper about stan culture last semester and it focused on how stanning can easily go into the da… https://t.co/Q6HA8vi13r
Crooow1,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
niamharmagh11,RT @TimmyHammersley: #TheHunger is really  showing that we are some resilient people. The Irish race was literally nearly anihalited. We su…
sbitechno,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
diipista,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
nyarcie,"RT @lucyamorris: context: https://t.co/N1FtCmXDCa

indigenous culture is not there for 'unique' customisation options without the proper co…"
adibou77,@WaibZer @monica_lrb Tu peux prendre l'iPhone avec les chèque culture ?
audshawott,"@frogeorge @dreamwastaken2 yes omg so true. stan culture gets shit on, but like dream said, sports fans don’t. whic… https://t.co/aX6N0yaFAx"
megdrawz,"RT @gIowstones: you have a right to be uncomfortable with stan culture. if tommy, a 16 year old, can respectfully do it, then you, a fuckin…"
johnwenzel,"Breaking: If Denver ever hosts another @denpopcon, the earliest we can expect to see it is 2022, organizer… https://t.co/zSLPG8pvCB"
vulture,.@rachel_handler on the WAP Raincoat: https://t.co/ZXf80CRT8N https://t.co/86ytKNkAIg
overlordgrape,"RT @ADHDelaide: ADHD culture is chronically forgetting about your own symptoms, being reminded by strangers online every other week and sti…"
KSGlobalVillage,TOMORROW IS THE LAST RES AIRWAYS EVENT OF THE SEMESTER! Esther Sijuwade is an international student from the countr… https://t.co/s0B1cwZTFc
caynonmqqn,RT @Spifeyy: to generalise an entire culture of “stans” on a few toxic people is ignorant
tinoval72,"RT @NewYorker: This week’s cover, “Tree of Life,” by Edward Steed: https://t.co/w6h0Xl1j9b https://t.co/V0uLVDg7h7"
ROYAUME777,"RT @dominiquejamet: France Télévision va s’ouvrir à  toutes les diversités- de couleur, de sexe, de genre, d’âge, de culture, de langue - t…"
Pesos_Beatery,RT @Peso_Pesado: Another track from my instrumental album It's Like Riding A Bike. New instrumental album coming soon. #ProducerFlow #Music…
sellovesx,RT @ELLEmagazine: Here's Selena Gomez Looking Like a Bombshell in a Red Jumpsuit and Long Teddy Coat https://t.co/Uu3ypNBH0O
JoelUgute,"@WorldlyShide @manlikejohnsonn @TheManUtdWay Forget abt team culture, KDB came out n said he will leave City if the… https://t.co/4LryOHaV7Z"
unktions,RT @Toadsanime: A fantastic piece on how Hades developer Supergiant Games avoids a workplace crunch culture by banning weekend emails &amp; for…
giannisfaki,Ναός του Αγίου Νικολάου Θων: Αποκαταστάθηκε και παραδόθηκε ένα ιστορικό μνημείο της Αθήνας https://t.co/xyQI6Hy3zU
alyamooro,"RT @layla_maghribi: @alyamooro on assumptions some therapists make about their non-white clients' issues.👏Mind woes are universal and no, t…"
TomMorgenthaler,"RT @joccsci: The floor is lava! Children have a play culture, enjoy risk + challenge. The need to focus on the ""now"" of childhood is argued…"
matmat78210,"RT @Leclerc_JV: Jour 7 🎁

Prenez part à la guerre froide dans #CallOfDutyBlackOpsColdWar !

Pour remporter le jeu sur PS4 et un hoodie, RT…"
tyronetv_irl,RT @TimmyHammersley: #TheHunger is really  showing that we are some resilient people. The Irish race was literally nearly anihalited. We su…
RadioPredic,"RT @FEEBFpdt: Avec Marie-Laure FENET, pasteur baptiste à Sartrouville sur France Culture.
«Avent 2 – y’a d’la joie !» via @franceculture
@F…"
kemychronicles,RT @fuckingtyrell: I DONT UNDERSTAND HOOKUP CULTURE. DIE IN MY ARMS
ScepticalScouse,"@KayBurley Not a big fan of yours, but don't do cancel culture.  You needed a pee, you went the toilet: it's not re… https://t.co/0VlE3O7jm6"
leighadesmelody,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
ZMill316,RT @realtuffjuice: #Culture
Ysuramaa,RT @DrawsTom: Temuera Morrison talking about how They Let him bring some of his Maori Culture into the Fighting Style of Boba Fett ! #TheMa…
robertsondcang1,RT @Forkyworky1745: @Smallgingergirl Why wouldn't they blame the councils? They blamed staff for care home deaths. A blame culture within t…
Julius77543874,"@DefundBBC I was listening to radio 4 today and they were talking about the warren cup. In the introduction, 2 diff… https://t.co/3JZzmXCWTB"
ritalinbrains,"RT @dangelno: stan culture isn't ""bad""

toxic stans are bad

going after everyone who has a fandom profile pic is very strange

the ableist…"
Jomoores1Jo,"RT @AdhdAngsty: Remember that ADHD symptom lists are often descriptions of how symptoms manifest, rather than the ADHD itself e.g. losing t…"
SentinelHawk,"RT @skeletonpup: reading about the work culture at supergiant games is blowing my mind tbh but like, in a good way https://t.co/AOpWvJhxWG"
kiing474,@king_izik @heyzeph U don’t have to go to an HBCU to learn about black culture...
WYRMBECILE,"RT @adamancium: @jewish_activist I think literally all of my trans friends have at some point wanted to shapeshift, it is Trans Culture"
DebzDng,RT @Lushellla: Culture du Viol. https://t.co/6umfzrywWa
bigbaras,RT @DrawsTom: Temuera Morrison talking about how They Let him bring some of his Maori Culture into the Fighting Style of Boba Fett ! #TheMa…
SMelhc,Cancel culture will spare no one
mzkokobop,"If the South Korean Ministry of Culture is using the #KPOP industry as a vessel to boost the SK GDP and tourism, I… https://t.co/xeE08LwdVd"
Black_MambaKB24,"RT @ShannonSharpe: We're going to get our get back. This is for the culture!

Money, represent! Lump Logan Paul up. Put a patch over his ey…"
GoddessGeisha,"Yup just like they've taken AAVE and tried endlessly to make it pop culture so it's accessable to yt ppl. Like, no… https://t.co/vWpO9mlRgR"
jetszn,Bill Cowher for the culture adjustment and leadership + Trevor Lawrence for the next decade of W’s ✈️ https://t.co/a0d71x5jbf
KermitCapital,"Note:

Their Chief Algorithms Officer was the VP of Data Science &amp; Engineering at $NFLX.

Chief People &amp; Culture Of… https://t.co/1wKzDGanWv"
MoreZanFootball,"RT @MoreZanFootball: Le QUIZ #4 culture foot, let’s go ! 🧠

On reste en Angleterre et on part à Manchester United cette fois-ci ! 

10 ques…"
HistoiredeM,"RT @Cultureoapp: [#CITATION DU JOUR]
""Si tu trembles d’indignation à chaque injustice, alors tu es un de mes camarades"" Che Guevara (1928-1…"
Rlynnd1,RT @HollywoodInToto: https://t.co/thegoD2R9h
LPaimboeuf,@Zorackerman La culture de l'instant j'ai dit pour Calvert Lewin bg et en plus sa hype s'est clairement calmée
